Date,.dMIWO000I0PUS,.dMIEF000I0PUS,.dMIWD000I0PUS,.dMINA000I0PUS,.dMIEU000I0PUS,.dMIUG000I0PUS,.dMIEE000I0PUS,.dMIMU000I0PUS,.dMIER000I0PUS,.dMIWOU00I0PUS,.dMIAX000I0PUS,.dMISX000I0PUS,.dMICA000I0PUS,.dMIUS000I0PUS,.dMIAT000I0PUS,.dMIBE000I0PUS,.dMIDK000I0PUS,.dMIFI000I0PUS,.dMIFR000I0PUS,.dMIDE000I0PUS,.dMIIE000I0PUS,.dMIIL000I0PUS,.dMIIT000I0PUS,.dMINL000I0PUS,.dMINO000I0PUS,.dMIPT000I0PUS,.dMIES000I0PUS,.dMISE000I0PUS,.dMICH000I0PUS,.dMIGB000I0PUS,.dMIAU000I0PUS,.dMIHK000I0PUS,.dMIJP000I0PUS,.dMINZ000I0PUS,.dMISG000I0PUS,.dMIBR000I0PUS,.dMICL000I0PUS,.dMICO000I0PUS,.dMIMX000I0PUS,.dMICZ000I0PUS,.dMIEG000I0PUS,.dMIGR000I0PUS,.dMIHU000I0PUS,.dMIIN000I0PUS,.dMIKW000I0PUS,.dMIPL000I0PUS,.dMIQA000I0PUS,.dMISAPz0I0PUS,.dMIZA000I0PUS,.dMITR000I0PUS,.dMIAE000I0PUS,.dMICN000I0PUS,.dMIID000I0PUS,.dMIKR000I0PUS,.dMIMY000I0PUS,.dMIPH000I0PUS,.dMITW000I0PUS,.dMITH000I0PUS,.dMIEF00000PUS
2020-01-16,1521.668,1125.767,1466.816,2099.18,888.344,936.185,722.425,613.754,874.19,946.378,1371.111,1240.958,1002.171,2215.184,493.665,731.471,1909.88,676.993,923.216,1000.985,539.784,1166.375,464.386,1209.398,707.783,359.116,541.93,1143.285,1488.32,778.954,907.085,1464.086,1092.325,1410.501,987.148,876.321,719.946,1138.659,753.564,490.169,618.738,51.391,702.817,1336.104,526.356644,442.033,1067.458218,1005.647751,964.025,516.345,613.786044,1576.629,1512.518,1187.875,940.611,1599.702,1548.984,2180.855,1140.620883
2020-01-17,1526.803,1131.611,1472.087,2105.411,892.8,940.696,724.252,617.517,878.611,950.196,1377.303,1245.606,1004.825,2221.797,491.345,732.207,1918.381,678.837,927.898,1003.358,540.875,1159.99,466.282,1212.971,713.197,357.952,544.822,1147.547,1502.189,783.283,907.171,1473.163,1096.183,1412.423,987.337,888.042,722.797,1146.205,765.667,488.762,618.738,51.278,693.818,1337.047,526.183187,439.619,1067.458218,1005.647751,964.231,513.65,613.786044,1587.96,1516.673,1192.007,946.667,1611.196,1551.115,2188.949,1146.828989
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.566,,,,529.316763,,1069.440897,,,,615.485275,,,,,,,,
2020-01-20,1526.633,1130.573,1471.78,2105.676,890.677,939.655,725.261,619.978,876.731,949.91,1373.445,1242.777,1007.283,2221.797,490.751,731.337,1922.374,682.171,924.685,1005.398,541.384,1168.411,463.441,1210.446,710.875,358.112,543.365,1146.887,1501.497,778.687,907.703,1456.172,1101.537,1402.335,987.001,891.303,715.04,1144.407,769.038,489.349,621.017,51.616,698.487,1326.409,527.581165,439.317,1066.139357,1006.232419,962.843,516.384,616.333338,1581.821,1505.009,1201.692,942.53,1572.721,1553.993,2173.309,1145.677791
2020-01-21,1522.597,1112.832,1465.575,2099.722,890.443,939.369,720.37,617.345,876.37,947.738,1348.601,1223.75,1004.908,2215.458,489.449,732.989,1921.769,677.933,921.155,1007.136,539.336,1165.377,461.083,1206.947,704.55,356.062,542.01,1146.962,1511.169,778.573,905.101,1414.877,1097.85,1413.226,977.867,874.888,692.672,1133.423,763.22,488.421,614.212,51.658,695.214,1320.232,526.124697,437.35,1066.235201,1001.729561,950.421,518.417,614.043646,1536.549,1503.59,1178.15,938.735,1554.864,1551.687,2150.713,1126.849875
2020-01-22,1523.149,1119.131,1467.031,2100.254,888.138,935.381,718.806,610.329,873.812,947.989,1357.309,1231.609,1002.104,2216.386,487.848,729.889,1927.962,675.01,914.815,1002.53,540.331,1179.134,457.252,1203.84,703.551,354.053,538.643,1138.977,1509.534,780.112,910.761,1425.216,1103.76,1422.352,980.314,888.324,689.977,1132.527,763.339,487.752,619.465,51.666,699.495,1316.18,525.033039,433.075,1066.127115,998.867675,958.616,515.762,616.847512,1552.555,1501.505,1196.265,936.595,1560.525,1551.713,2144.202,1133.402875
2020-01-23,1520.238,1108.916,1462.961,2102.214,879.522,926.432,710.695,605.008,865.368,941.43,1342.343,1219.391,1001.01,2218.698,481.619,721.51,1919.624,669.137,906.538,990.557,536.702,1178.14,454.613,1188.914,690.566,351.165,534.653,1123.743,1498.545,772.26,906.112,1406.631,1100.981,1422.693,974.794,899.934,683.948,1120.831,757.644,486.51,618.52,51.352,704.171,1324.824,525.776907,431.732,1059.486638,992.470876,939.488,513.78,615.753476,1519.074,1508.231,1177.729,933.993,1589.018,1551.713,2137.462,1122.193585
2020-01-24,1513.101,1106.405,1456.515,2083.359,885.157,932.43,712.177,605.425,870.728,944.401,1340.676,1217.676,997.926,2198.091,484.306,726.12,1931.871,670.336,911.971,1000.936,541.547,1176.076,458.218,1201.411,695.925,354.951,535.795,1132.771,1501.797,777.063,904.055,1409.145,1100.67,1422.734,976.789,889.052,680.955,1118.782,749.637,484.627,618.52,51.559,697.448,1331.843,525.950059,431.372,1059.486638,992.417966,945.035,510.846,615.753476,1510.513,1514.487,1177.729,935.045,1597.395,1551.713,2126.992,1119.387236
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.136,,,,522.836038,,1055.125757,,,,613.167119,,,,,,,,
2020-01-27,1488.65,1090.551,1433.296,2051.997,864.471,910.61,690.276,585.7,850.082,927.722,1331.71,1208.693,986.877,2164.524,476.675,706.837,1883.077,654.689,888.743,974.634,532.133,1153.105,447.816,1167.922,674.731,347.747,524.693,1101.129,1479.18,758.971,894.721,1407.374,1088.342,1402.199,972.346,852.101,658.173,1090.878,728.076,480.0,614.291,50.739,683.417,1321.251,516.244474,415.485,1045.520306,964.210766,911.257,500.089,604.002187,1495.029,1482.072,1177.729,935.045,1589.646,1551.713,2047.663,1102.976825
2020-01-28,1498.546,1089.001,1441.444,2071.861,870.278,917.926,691.717,591.733,855.905,928.573,1324.44,1200.159,990.032,2186.246,479.41,714.686,1890.636,665.745,896.912,980.695,532.83,1153.761,458.031,1176.362,677.667,351.547,530.682,1107.589,1486.001,761.332,881.81,1405.944,1079.51,1382.868,952.826,869.809,660.734,1090.831,743.257,473.934,613.292,50.241,676.53,1315.645,517.416137,417.98,1037.195709,962.590558,907.57,498.99,604.365568,1505.496,1473.912,1132.71,915.873,1564.951,1551.713,2022.633,1101.718541
2020-01-29,1498.884,1084.922,1441.09,2069.57,873.724,922.182,694.828,591.003,859.13,930.901,1314.518,1193.388,989.043,2183.816,481.37,715.878,1915.535,663.461,900.835,982.079,539.212,1160.768,460.955,1182.713,675.319,352.811,534.544,1113.157,1494.964,762.926,884.58,1367.762,1084.088,1380.711,951.906,861.743,658.952,1094.916,756.843,474.994,618.847,50.173,673.611,1322.018,518.54825,416.738,1040.809238,963.690385,920.947,497.656,603.887725,1481.157,1474.42,1137.431,917.78,1562.596,1551.713,2029.909,1097.514231
2020-01-30,1497.317,1059.787,1435.819,2074.855,867.779,915.362,690.052,582.57,853.049,923.764,1279.333,1165.385,986.235,2190.034,478.101,711.017,1895.138,667.627,892.146,971.98,534.259,1162.263,455.315,1178.109,665.191,354.052,532.733,1103.741,1489.779,758.979,877.059,1337.368,1073.171,1373.339,946.78,850.686,650.078,1095.095,747.6,473.927,624.847,49.763,678.201,1306.059,516.13607,413.694,1041.002571,973.030331,912.732,497.414,601.377755,1447.161,1453.871,1107.808,911.989,1545.684,1447.949,2022.885,1072.789262
2020-01-31,1478.978,1049.804,1418.704,2038.762,862.254,909.377,680.927,574.715,847.397,921.241,1270.406,1158.716,976.146,2151.088,476.3,712.344,1909.06,664.239,886.915,964.989,528.682,1161.927,447.368,1163.451,663.624,358.034,528.357,1101.85,1479.254,754.506,876.874,1333.211,1082.474,1376.701,940.449,836.529,650.893,1074.833,731.099,472.375,624.451,49.538,672.979,1296.813,516.305963,412.285,1041.002571,972.978464,889.544,492.701,601.400949,1436.622,1416.327,1086.2,899.17,1508.158,1461.66,2004.275,1062.342529
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.609,,,,513.932112,,1035.182676,,,,595.358023,,,,,,,,
2020-02-03,1484.462,1047.35,1422.968,2054.592,861.717,911.352,679.071,575.339,846.922,917.677,1263.99,1151.073,976.236,2168.69,472.496,712.829,1907.233,664.077,889.792,966.853,532.017,1150.433,450.049,1171.436,659.7,354.604,528.833,1100.272,1482.264,748.234,865.047,1331.846,1071.589,1357.87,925.4,850.642,662.861,1083.591,736.177,475.92,624.784,49.051,679.872,1271.263,511.337107,412.083,1024.806842,956.626959,893.963,492.94,591.654096,1440.806,1393.171,1086.466,889.272,1494.418,1440.82,1982.738,1060.321045
2020-02-04,1504.411,1071.374,1443.653,2085.428,874.25,924.236,690.803,585.369,859.329,926.826,1293.372,1174.56,982.669,2202.227,475.784,728.266,1926.558,673.139,902.297,980.245,534.539,1170.476,456.324,1195.598,664.899,356.46,536.538,1130.69,1494.748,759.964,872.14,1342.536,1072.483,1352.911,934.571,857.216,681.6,1110.076,756.999,478.111,627.052,49.583,688.06,1299.349,511.914844,420.566,1031.081325,959.434351,920.999,506.247,592.631088,1481.654,1413.636,1116.356,897.314,1515.269,1476.429,2029.856,1085.393522
2020-02-05,1518.37,1075.395,1456.119,2106.323,881.849,934.575,693.61,588.956,866.717,934.034,1298.954,1180.149,990.124,2224.58,480.307,735.188,1975.677,681.795,907.26,991.179,539.193,1180.079,461.717,1208.439,675.163,358.674,543.032,1148.749,1513.622,761.304,877.912,1348.79,1079.414,1366.516,938.217,857.228,683.982,1124.666,754.693,482.548,632.176,49.562,689.939,1314.602,511.081448,425.625,1032.631911,953.848461,927.762,505.901,594.52453,1484.371,1435.546,1118.206,898.021,1538.224,1482.74,2051.749,1089.404935
2020-02-06,1524.772,1087.755,1463.486,2112.07,883.404,937.295,688.091,582.617,867.85,940.587,1323.341,1200.115,995.301,2230.351,482.126,737.901,1988.406,683.732,912.447,992.567,536.743,1190.977,465.334,1216.541,677.902,356.908,547.0,1142.81,1512.608,760.191,885.818,1380.4,1099.183,1363.351,943.29,848.507,683.602,1116.195,747.15,485.102,637.529,49.529,685.954,1323.558,512.706298,421.3,1021.483748,949.454304,921.058,505.284,594.406252,1512.335,1441.472,1160.53,905.495,1578.555,1509.09,2047.44,1102.385338
2020-02-07,1516.654,1077.064,1454.926,2099.33,879.642,933.266,681.137,574.909,863.875,936.663,1312.169,1189.636,988.607,2216.981,482.151,727.471,1974.574,688.526,909.873,985.541,534.898,1190.197,464.124,1207.913,663.988,357.794,546.438,1140.498,1508.336,757.04,876.174,1374.083,1098.464,1371.813,927.736,829.394,674.471,1107.693,740.718,481.592,637.529,48.934,689.825,1319.457,512.79057,419.37,1021.413615,949.479612,906.865,496.55,594.406252,1501.902,1436.556,1145.64,902.804,1578.676,1486.833,2030.133,1091.644691
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.08,,,,510.606233,,1018.559322,,,,592.460167,,,,,,,,
2020-02-10,1521.719,1072.1,1458.441,2114.171,877.126,930.782,674.752,568.013,861.124,933.488,1307.535,1185.552,992.036,2233.082,476.401,725.188,1960.056,684.784,905.088,981.501,529.028,1183.636,462.356,1206.095,657.797,357.137,544.827,1141.438,1512.925,754.451,873.808,1362.714,1091.094,1360.334,922.047,819.523,662.376,1094.339,738.281,479.426,632.572,48.207,686.076,1313.998,505.126187,414.359,1002.731099,939.16424,902.388,487.191,595.705705,1500.645,1421.17,1138.714,894.523,1559.849,1484.19,2030.133,1086.929593
2020-02-11,1527.489,1084.46,1465.273,2119.635,884.715,938.959,682.09,579.077,868.903,939.145,1320.302,1197.659,996.477,2238.627,485.442,729.74,1980.617,695.204,910.422,991.709,535.283,1195.88,465.243,1221.253,669.958,361.014,547.857,1163.357,1520.052,760.695,884.346,1371.822,1089.258,1382.773,928.263,839.064,672.009,1097.719,753.879,478.496,635.17,49.055,686.603,1320.104,507.618463,418.576,1002.731099,928.869932,917.809,492.491,590.376289,1519.255,1423.13,1155.689,901.911,1565.98,1499.355,2013.606,1099.408215
2020-02-12,1536.244,1094.391,1474.255,2133.489,889.011,942.689,685.848,583.623,873.215,943.129,1333.933,1209.777,1001.918,2253.388,488.143,733.721,1971.996,689.1,915.489,998.502,538.738,1198.953,467.677,1232.119,676.01,359.984,550.593,1169.702,1518.135,766.287,892.147,1387.403,1088.592,1404.845,942.178,844.418,673.21,1117.888,763.896,473.923,626.355,49.109,679.164,1326.214,505.309312,421.195,991.142106,932.000892,926.211,490.738,587.680004,1539.51,1413.514,1165.757,898.637,1555.209,1516.585,2044.119,1109.696531
2020-02-13,1533.607,1090.938,1471.478,2131.778,884.647,937.803,682.952,579.574,868.865,940.035,1330.398,1207.272,1001.314,2251.557,484.433,730.855,1958.783,684.387,910.549,991.493,533.429,1185.399,465.57,1230.62,669.279,359.262,546.684,1162.499,1513.355,763.119,892.901,1383.019,1087.21,1398.816,939.897,840.609,666.243,1125.431,759.025,472.954,629.78,48.954,686.864,1325.688,503.348371,417.29,982.172644,926.991483,926.777,493.441,584.527157,1533.448,1401.031,1160.866,898.898,1559.773,1518.967,2031.565,1106.069984
2020-02-14,1534.286,1091.243,1472.101,2135.37,883.256,938.16,683.194,577.288,867.426,938.383,1331.775,1208.623,1002.537,2255.406,486.785,731.01,1974.832,683.774,907.915,991.954,533.188,1181.78,465.299,1229.98,672.703,360.564,548.878,1162.003,1516.051,757.721,894.661,1390.293,1081.569,1388.3,937.082,835.196,670.757,1125.332,762.714,471.497,628.978,48.988,695.552,1320.78,503.265828,416.512,982.172644,926.991483,932.528,490.335,584.527157,1534.102,1400.664,1168.592,902.479,1535.751,1520.857,2020.581,1106.304198
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.99,,,,500.673383,,972.130005,,,,586.40912,,,,,,,,
2020-02-17,1533.667,1092.726,1471.81,2135.513,884.836,939.571,683.113,580.482,869.092,937.346,1333.873,1209.952,1003.862,2255.406,485.697,730.689,1973.365,678.959,909.348,992.328,531.87,1192.952,470.321,1226.406,671.452,365.578,551.861,1164.312,1519.797,759.688,893.414,1395.274,1070.488,1395.32,936.0,839.891,664.713,1121.478,761.006,472.842,630.587,48.723,701.971,1311.752,501.985792,415.861,967.535275,924.890117,927.645,492.889,592.934823,1546.397,1404.083,1166.69,898.616,1543.144,1512.195,2023.663,1107.993606
2020-02-18,1527.72,1080.868,1464.906,2130.03,880.741,935.206,678.073,571.862,864.753,931.686,1318.339,1197.448,1002.621,2249.455,480.855,728.317,1985.629,668.379,905.287,983.96,532.651,1189.958,472.132,1215.7,666.48,366.675,550.669,1152.484,1516.573,756.211,889.467,1379.01,1058.241,1392.41,929.78,831.624,649.112,1115.485,760.074,470.475,625.027,48.116,703.585,1300.841,497.083598,412.819,977.207889,922.898007,922.723,487.831,595.007344,1532.021,1406.369,1141.451,893.92,1540.994,1488.754,1999.771,1095.661355
2020-02-19,1533.842,1088.582,1471.306,2140.498,885.566,941.135,684.822,579.166,869.714,934.023,1326.772,1203.937,1008.502,2260.395,482.28,726.2,1994.973,672.633,910.049,990.794,540.187,1207.857,474.832,1221.218,674.362,370.205,552.493,1163.551,1529.191,758.508,890.245,1382.926,1051.358,1395.891,933.785,838.511,644.119,1126.396,758.687,470.242,628.527,48.406,711.523,1318.076,494.878806,411.648,985.564545,936.721365,927.573,484.811,595.994745,1543.09,1415.3,1143.632,891.65,1556.586,1502.285,1995.894,1103.691665
2020-02-20,1527.551,1080.59,1464.718,2134.857,879.321,934.661,678.927,573.821,863.513,928.165,1319.247,1197.416,1010.143,2253.921,479.048,722.352,1992.399,669.747,903.655,984.175,538.755,1195.813,468.183,1212.16,678.103,367.831,545.044,1159.798,1518.515,752.786,886.172,1377.071,1042.67,1398.982,925.696,821.854,641.042,1120.937,748.884,465.758,631.174,48.147,701.563,1314.385,499.609315,408.766,989.299757,940.429092,910.951,470.816,592.86534,1537.428,1417.664,1128.489,887.183,1560.313,1493.28,1967.176,1095.315312
2020-02-21,1516.694,1069.883,1453.833,2112.744,878.6,932.99,678.124,571.295,862.695,927.362,1303.903,1185.464,1005.232,2229.908,477.517,717.996,1984.528,670.642,903.268,981.332,541.332,1193.244,464.699,1207.704,674.419,368.044,544.746,1158.97,1518.403,754.24,883.868,1361.597,1045.6,1400.266,921.983,815.609,639.582,1081.328,743.659,467.186,631.174,47.112,706.519,1314.385,499.609315,407.966,989.299757,940.404019,912.664,474.569,592.86534,1516.651,1396.393,1101.752,883.068,1537.514,1481.36,1959.761,1084.217815
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.576,,,,498.356885,,986.517148,,,,593.299709,,,,,,,,
2020-02-24,1471.758,1041.494,1411.279,2044.39,845.622,897.169,654.257,554.148,830.544,905.411,1270.605,1155.461,985.553,2156.219,460.821,690.979,1911.562,647.354,869.838,943.073,525.087,1142.08,439.833,1161.317,644.524,354.879,524.308,1109.812,1465.353,727.767,862.141,1338.356,1055.426,1374.597,910.741,814.206,623.568,1061.024,719.019,451.537,619.122,42.958,683.899,1277.576,490.973504,389.413,973.774356,908.161106,867.949,463.796,581.672059,1483.737,1362.101,1048.622,851.285,1499.857,1456.951,1876.575,1055.321592
2020-02-25,1432.691,1042.82,1378.367,1981.927,831.626,881.12,645.19,541.225,816.596,888.216,1276.903,1156.431,962.026,2089.547,450.751,676.261,1882.033,636.398,854.055,926.332,519.561,1142.318,433.775,1140.365,638.542,346.65,511.46,1091.129,1438.489,718.471,846.619,1339.543,1026.221,1354.593,915.425,814.206,612.767,1052.698,708.18,442.656,612.623,44.4,663.172,1276.24,491.133796,379.307,968.972799,908.234986,856.908,459.473,579.768605,1487.136,1361.475,1071.752,856.99,1499.857,1464.252,1879.661,1056.543045
2020-02-26,1424.676,1029.484,1369.478,1970.937,831.397,882.65,648.314,543.517,816.502,882.832,1263.938,1140.573,952.776,2078.432,449.262,675.275,1879.679,643.019,855.226,924.259,521.714,1142.909,439.964,1138.577,631.665,349.28,515.767,1096.649,1440.738,714.211,820.541,1332.901,1014.157,1328.518,904.817,757.785,604.863,1038.836,702.574,437.225,606.993,42.977,668.115,1265.786,490.973504,376.318,950.039755,901.074985,875.045,462.078,571.128023,1482.008,1329.82,1050.537,853.117,1436.506,1448.779,1772.123,1043.314109
2020-02-27,1374.129,1016.256,1324.549,1887.547,808.828,862.284,625.257,520.013,793.869,863.35,1260.251,1136.96,930.239,1988.356,436.824,641.522,1847.962,633.21,836.701,904.771,505.643,1099.495,434.037,1105.798,600.961,340.278,504.117,1066.908,1410.015,686.575,817.053,1340.511,995.632,1320.163,904.997,722.688,595.311,994.446,674.03,436.198,598.58,40.835,663.303,1261.232,491.294192,364.183,947.83168,892.885887,829.504,442.05,568.891458,1481.055,1278.759,1038.869,856.894,1455.97,1433.756,1825.933,1030.670155
2020-02-28,1350.667,991.687,1300.8,1868.591,781.019,833.646,597.861,490.352,765.944,836.747,1231.231,1105.155,901.085,1970.77,427.646,609.541,1796.778,613.685,808.559,874.096,490.078,1088.336,418.434,1070.953,586.978,326.198,490.548,1029.459,1362.103,660.658,774.191,1313.899,977.963,1277.721,875.599,724.789,571.911,981.433,658.304,417.831,598.485,38.311,623.88,1201.789,491.615299,347.775,947.83168,893.123895,772.03,419.482,568.927539,1451.174,1233.901,1006.023,841.669,1414.627,1433.756,1757.424,1005.515796
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.309,,,,435.723863,,947.83168,,,,545.644595,,,,,,,,
2020-03-02,1393.679,1002.769,1338.982,1947.76,791.939,847.446,596.928,494.57,776.511,846.57,1242.875,1114.266,918.221,2056.809,431.793,627.372,1842.758,623.507,821.794,883.342,501.239,1086.767,416.8,1093.559,597.18,336.148,498.734,1049.343,1390.862,664.966,776.286,1310.97,986.5,1271.314,879.607,745.739,598.932,978.722,673.906,425.345,563.15,38.824,651.035,1186.46,463.074518,360.52,918.612093,857.110354,789.794,425.423,550.806028,1482.297,1212.187,1034.2,833.653,1416.126,1425.746,1762.091,1017.030671
2020-03-03,1374.288,1013.547,1324.263,1897.465,805.959,862.936,619.389,518.125,791.052,854.184,1250.241,1124.062,913.898,2001.356,438.583,637.813,1908.106,632.459,834.538,897.243,511.377,1091.514,420.319,1110.711,624.227,344.521,503.618,1079.163,1419.699,675.62,793.638,1309.417,977.515,1313.583,887.579,744.316,607.003,975.32,696.428,446.88,566.539,41.957,687.607,1197.526,474.767929,379.734,924.660964,882.895533,822.638,451.492,554.475952,1481.381,1255.879,1037.818,840.254,1425.919,1451.956,1814.793,1027.815637
2020-03-04,1412.388,1022.727,1357.984,1971.804,813.789,870.37,618.541,515.926,798.349,859.478,1263.136,1130.517,928.862,2082.282,435.84,640.896,1918.611,633.264,842.652,904.118,515.044,1080.412,422.55,1126.254,621.12,351.222,507.872,1074.642,1441.147,684.364,779.73,1307.629,978.793,1318.942,893.843,743.322,609.688,992.272,703.496,451.697,554.209,41.996,686.024,1195.427,470.915114,373.841,931.421547,878.181979,828.432,450.196,539.91928,1495.288,1312.983,1069.121,851.558,1448.781,1461.451,1827.0,1037.807507
2020-03-05,1380.55,1023.748,1331.18,1907.405,804.911,860.408,610.864,506.606,789.441,856.822,1278.266,1143.471,915.61,2012.212,425.722,633.877,1911.05,623.26,829.802,893.44,513.452,1049.148,416.24,1118.067,604.353,344.145,496.986,1065.968,1432.895,677.97,786.06,1334.837,993.995,1348.562,891.389,692.294,598.851,973.325,676.959,447.233,562.011,39.792,679.165,1195.391,467.54276,367.659,941.970566,871.784492,815.859,452.065,537.796013,1516.629,1303.886,1087.807,857.82,1452.478,1481.15,1829.361,1039.339539
2020-03-06,1353.112,997.424,1303.777,1872.319,784.23,838.662,597.309,485.857,768.744,836.99,1247.645,1116.082,891.328,1976.096,414.206,619.888,1873.891,607.723,804.468,875.23,500.707,1035.496,406.424,1088.533,578.869,331.961,484.722,1042.297,1396.989,659.722,766.7,1308.733,977.472,1332.728,880.153,667.812,583.411,928.582,650.394,439.556,561.651,37.216,665.054,1158.132,468.30822,360.27,941.970566,871.772875,799.77,445.951,537.796013,1480.556,1253.846,1053.822,848.231,1427.946,1452.067,1796.982,1012.083953
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.935,,,,421.469486,,909.146249,,,,504.629421,,,,,,,,
2020-03-09,1254.882,933.826,1210.522,1721.496,732.367,784.705,537.473,445.66,717.473,785.04,1187.294,1058.328,790.285,1820.444,381.081,579.874,1796.431,571.839,746.29,816.291,470.238,915.494,365.955,1023.525,520.394,303.791,449.271,976.734,1333.852,612.634,711.929,1253.596,947.634,1307.447,824.755,571.92,546.392,762.635,582.851,419.963,495.794,32.83,615.579,1094.74,377.0219,334.048,820.229855,735.339454,739.034,420.873,460.785972,1415.91,1139.137,997.21,801.998,1328.794,1400.766,1633.024,947.9213369
